,host_acceptance_rate,host_is_superhost,host_identity_verified,latitude,bathrooms,price,has_availability,instant_bookable,Private room,within a day,within a few hours,kitchen,Breakfast,Nespresso machine,TV,security_cameras,Wifi,hot_water,log_min_nights,log_max_nights,log_nreviews,log_accommo
170,82.0,0,1,37.998470000000005,1.5,64.0,1,0,0,0,1,1,0,0,1,0,1,1,1.252762968495368,6.397762641520038,3.481240089335692,2.0149030205422647
171,100.0,1,1,37.97709,1.0,76.0,1,1,0,0,0,1,0,0,1,0,1,1,1.7047480922384253,6.5799454154395765,1.7047480922384253,0.9162907318741551
172,29.0,0,0,37.9683,1.0,65.0,1,0,0,0,1,1,1,0,1,0,1,1,0.4054651081081644,2.6741486494265287,3.1570004211501135,0.9162907318741551
173,100.0,1,0,37.99764,1.0,40.0,1,0,0,0,1,1,0,0,0,0,1,1,0.9162907318741551,4.102643365036796,4.816241156068032,1.5040773967762742
174,100.0,0,1,37.9647,2.0,260.0,1,1,1,0,0,1,0,0,0,0,0,0,2.0149030205422647,7.025982660346787,0.9162907318741551,2.1400661634962708
175,96.0,0,1,37.98108,2.0,147.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,6.593729231190754,4.436751534363128,2.0149030205422647
176,100.0,1,1,37.98729,1.0,57.0,1,1,0,0,0,1,0,0,1,0,1,1,1.5040773967762742,6.5799454154395765,0.9162907318741551,0.9162907318741551
177,100.0,0,0,37.96226,1.0,40.0,1,0,0,0,0,1,0,0,1,0,1,0,1.8718021769015913,7.025982660346787,1.5040773967762742,1.252762968495368
178,100.0,1,1,37.98115,1.0,68.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.0204248861443626,1.5040773967762742
179,100.0,1,1,37.97763,1.0,172.0,1,1,0,0,0,1,0,1,1,0,1,1,1.252762968495368,7.025982660346787,3.0204248861443626,1.8718021769015913
180,100.0,0,0,37.97111,1.0,43.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,5.901266279189834,5.695414224985685,1.252762968495368
181,90.0,0,1,37.98691,2.0,286.0,1,1,0,0,0,1,0,0,1,1,1,1,0.4054651081081644,7.025982660346787,5.741399338227508,2.3513752571634776
182,100.0,0,1,37.98183,2.0,70.0,1,0,0,0,0,1,0,0,0,0,1,1,2.0149030205422647,5.901266279189834,3.1986731175506815,1.5040773967762742
183,100.0,1,1,38.01502,1.0,50.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,16.11809560095832,4.894101477840304,1.5040773967762742
184,100.0,0,1,37.96538,2.0,60.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,3.068052935133617,1.5040773967762742
185,100.0,0,0,37.96822,2.0,150.0,1,0,0,0,0,1,0,0,1,0,1,0,1.7047480922384253,7.025982660346787,0.4054651081081644,1.8718021769015913
186,67.0,0,1,37.99214,2.0,73.0,1,0,0,1,0,1,0,0,1,0,1,1,1.252762968495368,2.3513752571634776,3.8815637979434374,1.5040773967762742
187,100.0,1,0,37.96427,1.0,44.0,1,1,0,0,0,1,0,0,1,1,1,1,1.7047480922384253,7.025982660346787,6.292494637079263,1.5040773967762742
188,88.0,1,0,37.98047,1.0,70.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.417726683613366,4.537961436294641,1.252762968495368
189,88.0,1,1,37.97952,2.0,109.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.959341999708705,1.8718021769015913
190,0.0,0,1,37.97982,1.5,28.0,1,0,0,1,0,1,0,0,1,0,1,1,0.9162907318741551,5.901266279189834,4.051784947803305,0.9162907318741551
191,84.0,0,1,37.979890000000005,1.5,90.0,1,0,0,0,1,1,0,0,0,0,1,1,3.349904087274605,7.025982660346787,3.960813169597578,1.5040773967762742
192,97.0,0,1,37.96454,1.0,45.0,1,1,1,0,0,1,0,0,0,0,1,1,0.4054651081081644,3.481240089335692,5.842094090453713,0.9162907318741551
193,99.0,1,1,37.9577,1.0,64.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.951943788945699,0.9162907318741551
194,100.0,1,0,37.98554,1.5,47.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,4.5591262474866845,1.8718021769015913
195,100.0,0,1,37.97513,3.5,150.0,1,1,0,0,1,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.894101477840304,2.1400661634962708
196,100.0,1,1,37.987840000000006,1.5,33.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,6.252866810539282,1.7047480922384253
197,100.0,1,1,37.98281,1.0,78.0,1,1,0,0,0,0,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,5.794536837924666,1.252762968495368
198,98.0,1,1,37.99428,1.0,40.0,1,1,0,0,0,1,0,0,1,0,1,1,3.349904087274605,7.025982660346787,5.270432163058501,1.8718021769015913
199,96.0,1,1,37.96519,1.0,70.0,1,1,0,0,0,1,0,1,1,0,1,1,0.9162907318741551,7.025982660346787,5.738183901373533,1.5040773967762742
200,93.0,0,1,37.97727,2.0,165.0,1,0,0,0,1,1,0,0,0,0,1,1,1.252762968495368,4.505349850705881,5.206750173022546,2.1400661634962708
201,100.0,0,1,37.9907,1.0,40.0,1,1,0,0,0,1,0,0,1,0,1,1,1.5040773967762742,4.505349850705881,3.5115454388310208,1.252762968495368
202,100.0,1,1,37.98886,1.0,46.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,3.417726683613366,1.5040773967762742
203,100.0,0,1,37.96623,1.0,61.0,1,0,0,0,0,1,0,0,1,0,0,1,1.252762968495368,5.195730777772936,4.151039905898646,1.5040773967762742
204,100.0,1,1,37.97088,1.0,34.0,1,1,0,0,0,1,0,0,0,0,1,0,1.252762968495368,4.182050142641207,4.7664383335842135,1.252762968495368
205,100.0,1,1,37.97186,1.0,19.0,1,1,1,0,0,1,0,0,1,1,1,1,0.9162907318741551,3.0204248861443626,5.681877639268151,0.9162907318741551
206,100.0,1,1,37.97312,1.0,61.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.906723318652891,1.7047480922384253
207,100.0,1,1,37.97159,1.0,20.0,1,1,1,0,0,1,0,0,1,1,1,1,0.9162907318741551,2.740840023925201,5.611301621862036,0.9162907318741551
208,100.0,0,0,37.99309,1.0,200.0,1,0,0,0,1,1,0,0,1,0,1,1,1.5040773967762742,7.025982660346787,4.324132656254979,2.0149030205422647
209,100.0,1,1,37.97467,1.0,34.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,5.195730777772936,4.639571612705423,1.5040773967762742
210,97.0,1,1,37.97866,2.0,66.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,4.629862798578463,1.5040773967762742
211,75.0,0,1,37.99516,1.5,64.0,1,0,0,0,1,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,3.960813169597578,1.8718021769015913
212,98.0,1,1,37.97472,1.0,76.0,1,1,0,0,0,0,0,0,1,0,1,1,0.9162907318741551,3.417726683613366,5.577841251298354,0.9162907318741551
213,100.0,1,1,37.97971,2.0,100.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.349485653122436,2.0149030205422647
214,100.0,1,1,37.97158,1.0,95.0,1,1,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,5.195730777772936,5.330300412401088,1.5040773967762742
215,0.0,0,1,37.97469,1.0,387.0,1,0,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,2.2512917986064953,0.9162907318741551
216,0.0,0,0,37.98546,1.0,59.0,1,0,0,0,0,1,0,0,0,0,1,0,0.9162907318741551,7.025982660346787,3.2386784521643803,0.9162907318741551
217,88.0,0,1,38.00135,1.0,27.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,6.002651736498547,2.0149030205422647
218,100.0,1,1,37.96057,1.0,78.0,1,0,0,0,1,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,5.22305488204749,1.5040773967762742
219,86.0,1,1,37.97296,1.0,70.0,1,0,0,0,0,1,0,0,0,1,1,1,0.9162907318741551,3.417726683613366,5.1149953094204985,0.9162907318741551
220,100.0,0,1,37.97078,1.0,78.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.783316371371566,0.9162907318741551
221,50.0,0,0,37.97809,1.0,35.0,1,0,1,1,0,1,0,0,0,0,1,1,0.4054651081081644,3.0204248861443626,5.249652194566756,0.9162907318741551
222,100.0,0,1,37.97004,1.0,30.0,1,1,0,0,0,1,0,0,0,0,0,1,0.9162907318741551,2.740840023925201,4.7318028369214575,0.9162907318741551
223,0.0,0,0,37.99041,1.5,27.0,1,0,0,1,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.068052935133617,1.5040773967762742
224,100.0,0,1,37.97811,1.0,120.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,0.4054651081081644,1.7047480922384253
225,100.0,1,1,37.96281,1.0,35.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,5.901266279189834,5.688668836846153,1.252762968495368
226,100.0,0,0,37.96803,1.0,60.0,1,0,0,0,0,1,0,0,0,0,1,0,3.817712325956905,5.901266279189834,-0.6931471805599453,0.9162907318741551
227,100.0,0,1,37.97683,1.0,1000.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,5.901266279189834,4.677490847567717,1.5040773967762742
228,100.0,0,0,38.00328,1.0,48.0,0,0,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.5040773967762742
229,100.0,0,1,37.97748,2.0,140.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,1.252762968495368,1.5040773967762742
230,100.0,0,1,37.97755,1.0,126.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.3513752571634776,1.7047480922384253
231,100.0,0,1,37.97958,1.0,100.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,1.5040773967762742,1.5040773967762742
232,100.0,0,1,37.97763,1.0,89.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.1400661634962708,0.9162907318741551
233,100.0,0,1,37.97957,1.0,85.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.6026896854443837,0.9162907318741551
234,100.0,1,1,37.97978,1.0,50.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.233778845410465,1.5040773967762742
235,100.0,1,0,37.996970000000005,1.0,25.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.782285536144145,1.252762968495368
236,61.0,0,1,38.00992,1.0,54.0,1,0,0,1,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.629862798578463,1.5040773967762742
237,0.0,0,0,38.00628,1.5,1050.0,1,0,1,0,1,0,0,0,0,0,0,0,2.5257286443082556,7.025982660346787,-0.6931471805599453,1.5040773967762742
238,100.0,0,1,37.99115,1.5,100.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.658710952916121,2.1400661634962708
239,100.0,1,1,38.01104,1.0,20.0,1,1,0,0,1,1,0,0,1,0,1,1,1.5040773967762742,3.417726683613366,4.677490847567717,1.5040773967762742
240,97.0,1,1,37.97968,3.5,178.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.8622008809294686,2.5257286443082556
241,100.0,1,1,37.97464,1.0,81.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,3.349904087274605,5.2548878086207,1.5040773967762742
242,100.0,1,1,37.97477,1.0,59.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.815621956411737,1.252762968495368
243,100.0,1,1,37.97813,3.0,75.0,1,0,0,0,0,1,1,0,1,0,1,0,0.4054651081081644,3.417726683613366,6.497528853772263,2.1400661634962708
244,96.0,0,1,37.978840000000005,1.0,96.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,6.593729231190754,4.375757021660286,1.7047480922384253
245,97.0,1,1,37.98005,1.0,48.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.537961436294641,1.252762968495368
246,100.0,0,1,37.99229,1.0,53.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.803360380906535,1.8718021769015913
247,100.0,0,1,37.99034,1.5,51.0,1,0,0,0,0,1,1,0,1,0,1,1,5.705447753975262,7.025982660346787,1.8718021769015913,1.7047480922384253
248,96.0,1,0,37.98097,1.5,40.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.894101477840304,1.5040773967762742
249,100.0,0,1,37.96802,1.0,50.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.013465733404251,5.310739886546594,2.1400661634962708
250,100.0,0,0,37.97491,2.0,115.0,1,0,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,3.449987545831587,0.4054651081081644,1.8718021769015913
251,100.0,0,1,37.9707,1.0,80.0,1,0,0,0,0,1,0,0,1,0,1,1,1.252762968495368,3.449987545831587,3.624340932976365,1.8718021769015913
252,100.0,0,1,37.97913,1.0,74.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.096812990337308,1.7047480922384253
253,0.0,0,0,37.96784,1.0,52.0,1,0,0,0,0,1,0,0,1,0,1,0,1.5040773967762742,7.025982660346787,4.388257184424518,0.9162907318741551
254,100.0,1,1,37.97738,1.0,80.0,1,1,0,0,0,1,0,0,0,0,1,1,0.9162907318741551,3.417726683613366,5.465948207931988,1.5040773967762742
255,100.0,1,1,37.97672,2.5,78.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,4.505349850705881,4.069026754237811,0.9162907318741551
256,75.0,0,0,37.97489,2.0,70.0,1,1,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,1.5040773967762742,1.5040773967762742
257,89.0,1,1,37.9691,1.5,155.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.0204248861443626,4.923623917106626,1.5040773967762742
258,94.0,1,1,37.971990000000005,3.0,120.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.871373226762748,1.8718021769015913
259,100.0,0,0,37.96625,1.0,18.0,1,0,1,0,0,1,0,0,0,0,1,0,0.4054651081081644,7.025982660346787,5.07829394257007,0.9162907318741551
260,75.0,0,1,37.97484,1.0,44.0,1,1,0,0,1,1,0,0,1,0,1,1,1.7047480922384253,7.025982660346787,1.5040773967762742,1.5040773967762742
261,100.0,1,1,37.97575,1.0,74.0,1,1,0,0,0,0,0,0,1,0,1,0,0.4054651081081644,7.02509377139937,5.427150238391005,0.9162907318741551
262,100.0,0,1,37.99122,1.0,70.0,1,0,0,0,0,1,0,0,1,0,1,1,5.901266279189834,7.025982660346787,2.5257286443082556,1.5040773967762742
263,98.0,1,1,37.97622,1.0,104.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,5.300814246746624,5.033700567027251,1.7047480922384253
264,86.0,1,1,37.98913,1.0,39.0,1,0,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,3.1570004211501135,1.252762968495368
265,97.0,0,1,37.96454,1.0,26.0,1,1,1,0,0,1,0,0,0,0,1,1,0.4054651081081644,3.481240089335692,5.339939041238856,0.9162907318741551
266,99.0,1,1,37.9759,2.0,306.0,1,1,0,1,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,2.2512917986064953,1.8718021769015913
267,100.0,0,1,38.01373,1.0,250.0,1,0,0,0,0,1,0,0,1,0,0,0,0.9162907318741551,7.025982660346787,-0.6931471805599453,1.5040773967762742
268,100.0,0,1,37.9694,1.0,42.0,1,1,0,0,0,1,0,0,0,0,1,0,0.9162907318741551,7.025982660346787,5.358941988364472,1.5040773967762742
269,100.0,0,1,37.97784,1.0,264.0,1,0,0,0,0,1,0,0,1,0,1,1,3.2386784521643803,6.685236532436769,5.0466457316192885,0.9162907318741551
270,100.0,0,1,37.97674,1.0,60.0,1,0,0,0,0,1,0,0,1,0,1,1,2.0149030205422647,3.417726683613366,3.597312260588446,0.9162907318741551
271,100.0,0,1,37.99749,1.5,80.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,1.7047480922384253,-0.6931471805599453,1.5040773967762742
272,100.0,0,0,38.022870000000005,1.0,50.0,0,0,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,0.9162907318741551
273,97.0,1,1,37.97934,1.0,68.0,1,0,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,3.068052935133617,1.5040773967762742
274,71.0,1,1,37.96487,1.0,48.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,4.182050142641207,5.0072963928307415,1.7047480922384253
275,67.0,0,0,37.97996,1.0,40.0,1,0,0,0,0,1,0,0,0,0,1,1,0.4054651081081644,7.025982660346787,3.9219733362813143,0.9162907318741551
276,57.0,0,1,38.00657,1.0,23.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.7727609380946383,0.9162907318741551
277,100.0,1,1,37.9758,1.0,60.0,1,1,0,0,0,1,0,1,1,0,1,1,0.9162907318741551,7.025982660346787,4.871373226762748,1.5040773967762742
278,100.0,0,1,37.9974,1.0,55.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,4.5591262474866845,1.7047480922384253
279,100.0,0,1,37.96963,1.0,49.0,1,0,0,0,1,1,0,0,1,0,1,0,1.5040773967762742,7.025982660346787,2.0149030205422647,1.5040773967762742
280,100.0,0,0,37.9643,1.0,50.0,1,0,1,0,0,0,0,0,0,0,1,1,0.4054651081081644,2.0149030205422647,2.970414465569701,0.9162907318741551
281,0.0,0,1,37.97771,1.0,33.0,1,0,0,1,0,1,1,0,1,0,1,0,1.252762968495368,3.417726683613366,4.5591262474866845,1.252762968495368
282,100.0,1,0,37.99923,1.0,36.0,1,0,0,0,0,1,0,0,0,0,1,1,1.252762968495368,3.417726683613366,3.3141860046725258,1.252762968495368
283,100.0,0,1,37.98361,1.0,25.0,1,0,0,0,0,1,0,0,1,0,1,1,1.7047480922384253,3.417726683613366,-0.6931471805599453,1.5040773967762742
284,100.0,0,1,37.97627,1.0,26.0,1,1,1,0,0,1,0,0,1,0,1,1,0.4054651081081644,3.349904087274605,5.020585624949423,0.9162907318741551
285,100.0,0,1,37.98058,1.0,69.0,1,1,0,0,0,1,0,0,1,0,1,1,1.5040773967762742,3.449987545831587,4.182050142641207,0.9162907318741551
286,100.0,0,1,38.01093,1.0,23.0,1,1,0,1,0,1,0,0,0,0,1,1,0.4054651081081644,4.324132656254979,2.740840023925201,0.9162907318741551
287,100.0,1,1,37.96171,1.0,200.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.417726683613366,5.391352232515226,1.5040773967762742
288,100.0,0,0,37.97174,1.0,100.0,0,0,0,0,0,1,0,0,1,0,1,0,1.7047480922384253,3.417726683613366,-0.6931471805599453,1.252762968495368
289,100.0,1,1,37.99752,1.0,89.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.3843902633457743,4.255612709818223,0.9162907318741551
290,100.0,0,1,37.97472,1.5,1000.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,5.901266279189834,5.461710913456472,1.5040773967762742
291,100.0,0,1,37.99615,1.0,37.0,1,0,0,1,0,1,0,0,0,0,1,0,0.9162907318741551,7.025982660346787,1.252762968495368,1.5040773967762742
292,0.0,0,0,38.01489,1.0,27.0,0,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.597312260588446,2.1400661634962708
293,100.0,0,1,37.97238,1.0,46.0,1,1,1,0,0,1,0,0,1,0,1,1,0.4054651081081644,3.349904087274605,4.212127597878484,0.9162907318741551
294,61.0,1,1,37.98074,1.0,63.0,1,0,0,0,1,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.22683374526818,1.5040773967762742
295,85.0,1,1,37.99129,1.0,49.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.471638793363569,1.5040773967762742
296,100.0,1,1,37.99479,2.0,100.0,1,1,0,0,1,1,0,1,1,1,1,1,2.0149030205422647,6.593729231190754,5.5154428455366835,1.5040773967762742
297,75.0,0,0,37.9859,1.0,24.0,1,0,0,0,0,1,0,0,0,0,1,1,1.252762968495368,7.025982660346787,5.000584958242754,1.252762968495368
298,100.0,0,1,37.985490000000006,1.5,50.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.908971640319756,0.9162907318741551
299,89.0,0,1,37.99694,1.0,50.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,2.4423470353692043,1.252762968495368
300,98.0,0,1,37.9793,1.0,81.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,5.901266279189834,2.740840023925201,1.7047480922384253
301,0.0,1,0,38.00177,1.5,31.0,1,0,0,0,1,1,0,0,1,0,1,1,1.5040773967762742,7.025982660346787,4.56954300834494,1.5040773967762742
302,100.0,1,1,37.99269,1.0,50.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,4.505349850705881,5.31566600488265,1.5040773967762742
303,86.0,1,1,37.96751,1.0,50.0,1,0,0,0,0,1,0,0,1,0,1,1,1.5040773967762742,3.349904087274605,4.483002552013883,1.5040773967762742
304,100.0,0,1,37.96727,2.5,150.0,1,0,0,0,0,1,0,0,1,1,1,1,1.252762968495368,5.957131868027477,4.324132656254979,1.5040773967762742
305,100.0,0,0,37.9882,1.0,50.0,1,1,0,0,0,1,0,0,0,0,1,0,1.5040773967762742,7.025982660346787,0.9162907318741551,1.8718021769015913
306,100.0,1,0,37.96993,1.0,28.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.855928904335275,1.252762968495368
307,50.0,0,1,37.99656,2.0,100.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,3.417726683613366,-0.6931471805599453,1.5040773967762742
308,100.0,0,1,37.96283,1.0,22.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,3.449987545831587,5.22305488204749,1.252762968495368
309,100.0,1,0,37.97008,1.5,32.0,1,1,0,0,0,1,0,0,1,0,1,1,1.8718021769015913,7.02509377139937,2.917770732084279,1.5040773967762742
310,100.0,0,1,37.99663,3.0,40.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.07829394257007,2.0149030205422647
311,100.0,0,1,38.0116,1.0,180.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.3141860046725258,1.5040773967762742
312,100.0,0,0,37.99037,1.0,60.0,1,0,0,1,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,3.56953269648137,1.7047480922384253
313,100.0,0,1,37.9995,1.0,35.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.020585624949423,1.5040773967762742
314,87.0,0,1,37.99649,1.0,49.0,1,1,0,0,0,1,0,0,1,0,1,0,2.0149030205422647,5.887491956725004,2.3513752571634776,0.9162907318741551
315,91.0,1,1,37.97665,1.0,66.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,6.620739651073516,5.0072963928307415,1.5040773967762742
316,93.0,0,1,37.96633,1.0,46.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.6506582412937387,1.5040773967762742
317,100.0,0,0,37.9801,1.0,41.0,1,0,0,0,0,0,0,0,0,0,1,1,1.252762968495368,3.7013019741124933,5.474369310328396,0.9162907318741551
318,0.0,0,0,37.96885,1.0,48.0,1,0,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,4.324132656254979,1.252762968495368
319,0.0,0,1,37.96773,1.0,35.0,1,0,1,1,0,0,0,0,1,0,1,1,0.9162907318741551,1.5040773967762742,1.7047480922384253,0.9162907318741551
320,100.0,0,0,38.00253,1.0,79.0,1,0,0,0,0,1,0,0,1,0,0,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.5040773967762742
321,0.0,0,0,37.97815,1.0,60.0,1,0,1,0,0,0,1,0,1,0,0,0,0.4054651081081644,7.025982660346787,0.4054651081081644,0.4054651081081644
322,0.0,0,0,37.97816,1.0,120.0,1,0,1,0,0,1,0,0,1,0,0,0,0.4054651081081644,7.025982660346787,0.4054651081081644,0.9162907318741551
323,0.0,0,0,37.97787,1.0,90.0,1,0,1,0,0,0,1,0,1,0,0,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,0.9162907318741551
324,0.0,0,0,37.97777,1.0,170.0,1,0,1,0,0,0,1,0,1,0,0,0,0.4054651081081644,7.025982660346787,0.4054651081081644,1.252762968495368
325,0.0,0,0,37.976290000000006,1.0,160.0,1,0,1,0,0,1,1,0,1,0,0,0,0.4054651081081644,7.025982660346787,0.4054651081081644,1.5040773967762742
326,0.0,0,0,37.9768,2.0,180.0,1,0,1,0,0,1,1,0,1,0,0,0,0.4054651081081644,7.025982660346787,0.9162907318741551,1.5040773967762742
327,0.0,0,1,37.96533,1.0,19.0,1,0,1,0,0,1,1,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.93806460126142,0.9162907318741551
328,100.0,1,1,37.96538,1.0,90.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,5.705447753975262,5.551019720103791,1.252762968495368
329,100.0,1,1,37.967690000000005,1.0,263.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,4.505349850705881,6.35350009728881,1.5040773967762742
330,100.0,1,1,37.97002,1.0,34.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.324132656254979,0.9162907318741551
331,98.0,1,1,37.9749,1.0,136.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.417726683613366,4.42484663185681,1.5040773967762742
332,100.0,0,1,37.99671,1.0,63.0,1,1,1,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,2.1400661634962708,0.9162907318741551
333,100.0,0,0,37.97664,1.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.5040773967762742
334,100.0,0,1,37.9902,1.0,27.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,4.505349850705881,4.959341999708705,0.9162907318741551
335,100.0,0,0,37.97511,1.5,40.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,1.8718021769015913,0.9162907318741551
336,99.0,1,1,37.97113,1.5,85.0,1,0,0,0,0,1,0,1,1,0,1,1,1.252762968495368,5.195730777772936,5.31566600488265,1.5040773967762742
337,99.0,1,1,37.97113,1.0,80.0,1,0,0,0,0,1,0,0,1,1,1,1,1.252762968495368,5.195730777772936,5.31566600488265,1.252762968495368
338,97.0,1,1,37.96485,1.0,29.0,1,1,0,0,0,1,1,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.033700567027251,1.5040773967762742
339,100.0,1,0,37.9642,1.0,73.0,1,1,0,0,0,1,0,0,1,0,1,1,1.5040773967762742,7.025982660346787,5.951943788945699,2.0149030205422647
